Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
1184,98.0,0.0,1075.0,8.0,168.0,160652.0,0.0,358.6679999999994,358.6679999999994,0.0,17871.78230571747,,,,,,,,,,,,,,,,187.2363837706819,102.82470334771563,355.5579845511082,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,98.0,0.0,1251.0,9.0,176.0,160828.0,0.0,340.8009999999993,340.8009999999993,0.0,17884.05575799942,,,,,,,,,,,,,,,,171.55332935090863,98.52528490748495,337.815442947719,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,98.0,0.0,1311.0,10.0,60.0,160888.0,0.0,107.8090000100001,107.8090000100001,0.0,17888.659322738647,,,,,,,,,,,,,,,,49.02861956503859,32.59782085988609,107.52558085069487,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,98.0,0.0,1489.0,11.0,178.0,161066.0,0.0,326.17799999999943,326.17799999999943,0.0,17901.139546394348,,,,,,,,,,,,,,,,162.29526385542542,96.6790893070098,323.32147645101884,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,99.0,0.0,0.0,0.0,114.0,161180.0,0.0,204.61300001000035,204.61300001000035,0.0,17975.671376228333,,,,91.77734,3.8224711,100.00439,87.82139,,,,,134.77861,86.326515,345.6143,28.27984,94.77664868970687,61.4027944426402,203.55290150508796,1e-08,0.7583855,0.0,0.7583855,0.7583855,-4.432581009108548e-18,0.9999999999999998,3.144705205101961,-3.8012552385193774,524.82635,110.96771,635.6039,-183.23244,91.8342,3.7972283,100.00671,87.90688,-0.04921527,0.025435288,0.0053648897,-0.077908084,476.35306126824656,156.66174340326833,635.3013698300215,-31.416097707796844,0.041406598,0.0,0.041406598,0.041406598,1.0087397,0.23686828,4.1217856,0.19558282,0.9983956,0.11755483,1.2,0.8
1189,99.0,0.0,86.0,1.0,86.0,161266.0,0.0,157.83500001000021,157.83500001000021,0.0,17986.52271914482,,,,,,,,,,,,,,,,75.1513791418779,47.855562257883854,157.20441859123906,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,99.0,0.0,258.0,2.0,172.0,161438.0,0.0,328.9210000099994,328.9210000099994,0.0,17998.93169260025,,,,,,,,,,,,,,,,166.71496852420117,99.62850075120296,326.08611116250034,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,99.0,0.0,425.0,3.0,167.0,161605.0,0.0,334.29199999999946,334.29199999999946,0.0,18010.696148872375,,,,,,,,,,,,,,,,162.22220930713482,96.06082592074574,331.61605070964214,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,99.0,0.0,599.0,4.0,174.0,161779.0,0.0,360.54899999999895,360.54899999999895,0.0,18022.863435268402,,,,,,,,,,,,,,,,171.35216003776011,107.0458415078934,357.6032327386172,3.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,99.0,0.0,770.0,5.0,171.0,161950.0,0.0,305.04599999999976,305.04599999999976,0.0,18034.86015844345,,,,,,,,,,,,,,,,148.955087704808,86.98951603197585,302.5291209123393,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,99.0,0.0,934.0,6.0,164.0,162114.0,0.0,305.1639999999999,305.1639999999999,0.0,18046.79454112053,,,,,,,,,,,,,,,,155.94284732946656,86.54066113241433,302.6368009838954,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,99.0,0.0,980.0,7.0,46.0,162160.0,0.0,86.42000001000004,86.42000001000004,0.0,18050.369240760803,,,,,,,,,,,,,,,,40.26712049862276,27.397673940957276,86.24339559526591,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,99.0,0.0,1153.0,8.0,173.0,162333.0,0.0,340.79799999999915,340.79799999999915,0.0,18062.47074365616,,,,,,,,,,,,,,,,157.46263543517566,97.46692346356915,338.1077071776894,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,99.0,0.0,1326.0,9.0,173.0,162506.0,0.0,363.29799999999915,363.29799999999915,0.0,18074.651917219162,,,,,,,,,,,,,,,,179.21535823922665,104.7497973499374,360.23359766222796,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,99.0,0.0,1498.0,10.0,172.0,162678.0,0.0,342.5469999999994,342.5469999999994,0.0,18086.66802072525,,,,,,,,,,,,,,,,171.55613872926259,96.85124090383894,339.6301974336004,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,99.0,0.0,1645.0,11.0,147.0,162825.0,0.0,258.77100001000036,258.77100001000036,0.0,18096.987633228302,,,,,,,,,,,,,,,,129.58818768729424,76.06707766697168,256.8917428252795,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,99.0,0.0,1817.0,12.0,172.0,162997.0,0.0,343.4219999999994,343.4219999999994,0.0,18109.055876016617,,,,,,,,,,,,,,,,164.46866758909457,95.09367864493099,340.62720163763174,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,100.0,0.0,176.0,1.0,176.0,163173.0,0.0,350.30099999999925,350.30099999999925,0.0,18194.293924808502,,,,,,,,,,,,,,,,170.59784265387006,96.76336029277225,347.33321129042116,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,100.0,0.0,256.0,2.0,80.0,163253.0,0.0,163.45400001000021,163.45400001000021,0.0,18200.402906179428,,,,,,,,,,,,,,,,78.71299318613688,47.39960500765016,162.84058012252322,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,100.0,0.0,426.0,3.0,170.0,163423.0,0.0,334.6699999999995,334.6699999999995,0.0,18212.313129901886,,,,,,,,,,,,,,,,170.07985637957213,95.45071564192023,331.81182362390985,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,100.0,0.0,492.0,4.0,66.0,163489.0,0.0,101.56500001000012,101.56500001000012,0.0,18217.270488739014,,,,,,,,,,,,,,,,44.95663044477769,30.222884153530597,101.27841409047359,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,100.0,0.0,665.0,5.0,173.0,163662.0,0.0,317.2979999999997,317.2979999999997,0.0,18229.379075288773,,,,,,,,,,,,,,,,160.5010885208754,89.2425852182472,314.5527864472338,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,100.0,0.0,841.0,6.0,176.0,163838.0,0.0,348.6759999999994,348.6759999999994,0.0,18241.674676179886,,,,,,,,,,,,,,,,179.6969346998593,98.89513314698827,345.5478887381565,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,100.0,0.0,1009.0,7.0,168.0,164006.0,0.0,343.4179999999994,343.4179999999994,0.0,18253.426882505417,,,,,,,,,,,,,,,,172.59753400680688,101.85700357789887,340.552416670353,1.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,100.0,0.0,1176.0,8.0,167.0,164173.0,0.0,341.5419999999994,341.5419999999994,0.0,18265.229621887207,,,,,,,,,,,,,,,,173.38967184313506,99.01868669428785,338.6802605062706,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,100.0,0.0,1354.0,9.0,178.0,164351.0,0.0,362.6779999999992,362.6779999999992,0.0,18277.609629154205,,,,,,,,,,,,,,,,186.8510734853345,104.62180507757132,359.3879896909302,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,100.0,0.0,1525.0,10.0,171.0,164522.0,0.0,338.9209999999993,338.9209999999993,0.0,18289.55184674263,,,,,,,,,,,,,,,,168.54013875562688,100.30685710873585,336.07257088436734,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,100.0,0.0,1694.0,11.0,169.0,164691.0,0.0,358.0439999999992,358.0439999999992,0.0,18301.354687213898,,,,,,,,,,,,,,,,177.1871035223768,103.03793053221524,355.0850464551178,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,101.0,0.0,0.0,0.0,176.0,164867.0,0.0,317.6759999999996,317.6759999999996,0.0,18381.731600761414,,,,73.42072,2.205592,77.526245,70.37885,,,,,265.8771,204.73143,934.3428,49.257797,158.10385449319918,91.47365102430307,314.9248646473849,1.251,0.80005354,0.0,0.80005354,0.80005354,0.0,1.0,2.0259710347959614,-4.131806895850058,545.9983,57.91873,608.0793,-2.5004463,73.47539,2.1857123,77.5536,70.46588,-0.04668145,0.02037679,-0.003744657,-0.07902744,509.7117693023021,141.21866101799677,616.5192958726329,9.999993721976352e-09,0.031705942,0.0,0.031705942,0.031705942,1.0193753,0.22670236,4.5083613,0.16439153,1.0054878,0.11182915,1.2,0.8
1213,101.0,0.0,149.0,1.0,149.0,165016.0,0.0,296.02300000999986,296.02300000999986,0.0,18396.342333316803,,,,,,,,,,,,,,,,142.1034647587541,88.31200776906803,293.935051890284,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,101.0,0.0,317.0,2.0,168.0,165184.0,0.0,330.0429999999994,330.0429999999994,0.0,18408.104935884476,,,,,,,,,,,,,,,,159.77986500273323,96.52924843071672,327.3914374116957,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,101.0,0.0,466.0,3.0,149.0,165333.0,0.0,273.64800001000015,273.64800001000015,0.0,18418.649547338486,,,,,,,,,,,,,,,,130.06195946727883,80.00626171031568,271.73725053899153,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,101.0,0.0,581.0,4.0,115.0,165448.0,0.0,226.86400001000035,226.86400001000035,0.0,18427.65517425537,,,,,,,,,,,,,,,,107.91651333560955,70.14015723628599,225.64552465910657,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,101.0,0.0,752.0,5.0,171.0,165619.0,0.0,320.0459999999997,320.0459999999997,0.0,18439.60981154442,,,,,,,,,,,,,,,,161.3842358810079,89.01900525832122,317.31806137257223,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,101.0,0.0,923.0,6.0,171.0,165790.0,0.0,337.4209999999994,337.4209999999994,0.0,18451.586546182632,,,,,,,,,,,,,,,,161.7030106606725,94.4680817694828,334.6893474524481,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,101.0,0.0,1100.0,7.0,177.0,165967.0,0.0,339.30199999999934,339.30199999999934,0.0,18463.971563339233,,,,,,,,,,,,,,,,167.39070035636396,98.57564158647422,336.3728218858814,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,101.0,0.0,1191.0,8.0,91.0,166058.0,0.0,165.71500001000027,165.71500001000027,0.0,18470.537078857422,,,,,,,,,,,,,,,,74.73747533060188,48.236075624781414,165.05139412390386,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,101.0,0.0,1259.0,9.0,68.0,166126.0,0.0,145.81700001000019,145.81700001000019,0.0,18475.62125658989,,,,,,,,,,,,,,,,65.3883286021755,43.38892238205961,145.38689806531178,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,101.0,0.0,1402.0,10.0,143.0,166269.0,0.0,283.64200001000006,283.64200001000006,0.0,18485.785704135895,,,,,,,,,,,,,,,,141.85170552242073,80.78055125351611,281.64168478950853,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,101.0,0.0,1571.0,11.0,169.0,166438.0,0.0,327.5439999999997,327.5439999999997,0.0,18498.02772974968,,,,,,,,,,,,,,,,169.85908401881778,93.08311321898415,324.70585206528887,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,102.0,0.0,0.0,0.0,175.0,166613.0,0.0,355.0499999999994,355.0499999999994,0.0,18578.18865299225,,,,79.64977,1.7895181,82.0975,77.079414,,,,,103.90578,55.227264,226.4496,28.217302,184.7926609059326,101.75885980255997,351.8513135655031,2.626,0.80315924,0.0,0.80315924,0.80315924,-4.069546023826461e-17,1.0,2.7415919367237658,-4.2073909544715,547.159,74.65419,643.78754,52.334156,79.70905,1.7657566,82.10215,77.17401,-0.051109523,0.025956374,0.0036198932,-0.08656012,502.4461597072659,150.75730816589908,633.306504950054,9.999993721976352e-09,0.032073643,0.0,0.032073643,0.032073643,1.0116879,0.22203465,3.4979556,0.17536317,1.0044343,0.11383939,1.2,0.8
1225,102.0,0.0,171.0,1.0,171.0,166784.0,0.0,343.17099999999954,343.17099999999954,0.0,18597.592492103577,,,,,,,,,,,,,,,,178.47772197426312,96.54917096146698,340.1530462588663,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,102.0,0.0,346.0,2.0,175.0,166959.0,0.0,335.67499999999956,335.67499999999956,0.0,18609.819859981537,,,,,,,,,,,,,,,,173.73292666706462,95.80809238843611,332.66794057738446,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,102.0,0.0,516.0,3.0,170.0,167129.0,0.0,308.91999999999933,308.91999999999933,0.0,18621.84119272232,,,,,,,,,,,,,,,,142.54517619561156,91.39180072360716,306.5273847431491,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,102.0,0.0,689.0,4.0,173.0,167302.0,0.0,348.7979999999993,348.7979999999993,0.0,18633.939918994904,,,,,,,,,,,,,,,,175.10438888060344,100.47236500130718,345.8032743998059,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,102.0,0.0,850.0,5.0,161.0,167463.0,0.0,282.0350000100001,282.0350000100001,0.0,18645.218945026398,,,,,,,,,,,,,,,,133.81481723751796,82.85161158398915,279.9085723097071,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,102.0,0.0,908.0,6.0,58.0,167521.0,0.0,95.55700001000008,95.55700001000008,0.0,18649.61216545105,,,,,,,,,,,,,,,,42.8587999686037,29.678653804481893,95.31795076525869,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,102.0,0.0,1041.0,7.0,133.0,167654.0,0.0,265.13200001000024,265.13200001000024,0.0,18659.05535054207,,,,,,,,,,,,,,,,131.5549473285845,78.66989552517022,263.40866007653784,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,102.0,0.0,1217.0,8.0,176.0,167830.0,0.0,348.8009999999994,348.8009999999994,0.0,18671.376937150955,,,,,,,,,,,,,,,,176.34946932369246,98.89492538453133,345.7318225221556,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,102.0,0.0,1395.0,9.0,178.0,168008.0,0.0,368.42799999999903,368.42799999999903,0.0,18685.849979877472,,,,,,,,,,,,,,,,179.45190022205006,106.12673046051702,365.27028320436824,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,102.0,0.0,1564.0,10.0,169.0,168177.0,0.0,348.0439999999993,348.0439999999993,0.0,18697.7381336689,,,,,,,,,,,,,,,,176.67103172034243,101.61325351216387,345.0927688408106,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,102.0,0.0,1736.0,11.0,172.0,168349.0,0.0,326.04699999999946,326.04699999999946,0.0,18709.746153354645,,,,,,,,,,,,,,,,160.74436274971615,94.96555142327546,323.31452841354644,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,103.0,0.0,0.0,0.0,183.0,168532.0,0.0,331.93299999999954,331.93299999999954,0.0,18790.794758319855,,,,77.35969,1.7078328,79.8892,75.198326,,,,,223.35068,147.47008,691.7093,27.77035,160.45581428706504,91.2312752935229,329.0295615547026,1.626,0.74065,0.0,0.74065,0.74065,-3.51753829584208e-17,1.0,2.8502593266102174,-4.250218554033172,569.72955,68.2882,643.41345,-11.393984,77.412834,1.6874485,79.91207,75.27374,-0.04575702,0.023412883,-0.008232828,-0.07652255,529.2384368150755,147.057334944126,647.2434612012223,9.999993721976352e-09,0.029459894,0.0,0.029459894,0.029459894,1.0236621,0.36955377,15.135394,0.13323653,1.0047835,0.11401623,1.2,0.8
1237,103.0,0.0,173.0,1.0,173.0,168705.0,0.0,342.2979999999994,342.2979999999994,0.0,18807.896142959595,,,,,,,,,,,,,,,,166.02861904691775,98.4737009404705,339.4596508555742,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,103.0,0.0,340.0,2.0,167.0,168872.0,0.0,324.0419999999996,324.0419999999996,0.0,18819.64234828949,,,,,,,,,,,,,,,,163.2977970190969,94.33747130886219,321.3470614959311,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,103.0,0.0,514.0,3.0,174.0,169046.0,0.0,310.17399999999986,310.17399999999986,0.0,18831.81251001358,,,,,,,,,,,,,,,,158.64687754314355,86.74635103386845,307.4442887596255,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,103.0,0.0,686.0,4.0,172.0,169218.0,0.0,361.42199999999923,361.42199999999923,0.0,18844.026730298996,,,,,,,,,,,,,,,,176.97044940250237,100.50473937934723,358.4139496652438,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,103.0,0.0,797.0,5.0,111.0,169329.0,0.0,213.86000001000036,213.86000001000036,0.0,18851.946717500687,,,,,,,,,,,,,,,,97.316915830471,62.643748288997905,212.8010623505169,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,103.0,0.0,974.0,6.0,177.0,169506.0,0.0,310.0519999999999,310.0519999999999,0.0,18864.353430747986,,,,,,,,,,,,,,,,153.04112401276663,84.0574848140445,307.3739094959238,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,103.0,0.0,1022.0,7.0,48.0,169554.0,0.0,86.92200001000002,86.92200001000002,0.0,18868.084005355835,,,,,,,,,,,,,,,,42.409801785988826,25.605877768411016,86.72710567199448,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,103.0,0.0,1194.0,8.0,172.0,169726.0,0.0,340.4219999999995,340.4219999999995,0.0,18880.19106197357,,,,,,,,,,,,,,,,176.34090277147223,97.04230907833818,337.42267874020513,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,103.0,0.0,1365.0,9.0,171.0,169897.0,0.0,343.0459999999994,343.0459999999994,0.0,18892.137702941895,,,,,,,,,,,,,,,,171.64408716947148,97.36312007913858,340.14490059946235,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,103.0,0.0,1534.0,10.0,169.0,170066.0,0.0,307.1689999999997,307.1689999999997,0.0,18903.985343694687,,,,,,,,,,,,,,,,144.34913135098037,89.47047822124297,304.7599756777364,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,103.0,0.0,1648.0,11.0,114.0,170180.0,0.0,206.73800001000035,206.73800001000035,0.0,18912.125650167465,,,,,,,,,,,,,,,,100.32130899370527,60.143042368701835,205.61489857732963,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,104.0,0.0,0.0,0.0,167.0,170347.0,0.0,318.41699999999963,318.41699999999963,0.0,18991.105573892593,,,,81.32942,2.789528,86.63607,77.65595,,,,,239.95448,132.8306,564.1605,41.42506,163.4445021201575,93.52707153505308,315.71904871946566,1.626,0.7645447,0.0,0.7645447,0.7645447,4.697803211637026e-17,1.0,2.785720257510542,-4.104943988268931,574.7097,71.65001,653.94006,-47.60302,81.38824,2.768804,86.64066,77.73255,-0.05102232,0.02189439,0.0032126708,-0.072829776,530.716044802329,153.32516057493288,657.7170650670001,-4.206386546843767,0.038639244,0.0,0.038639244,0.038639244,1.0121845,0.27484357,6.4005003,0.051386982,1.0014495,0.11561757,1.2,0.8
1249,104.0,0.0,171.0,1.0,171.0,170518.0,0.0,356.6709999999992,356.6709999999992,0.0,19007.991496801376,,,,,,,,,,,,,,,,181.28515466968946,103.63641292253826,353.60638449359806,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,104.0,0.0,344.0,2.0,173.0,170691.0,0.0,320.5479999999994,320.5479999999994,0.0,19020.173316955566,,,,,,,,,,,,,,,,152.73355372015433,97.14732539983497,317.9375032709686,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,104.0,0.0,482.0,3.0,138.0,170829.0,0.0,286.5120000099999,286.5120000099999,0.0,19029.997524261475,,,,,,,,,,,,,,,,136.40730112880206,85.22543983832689,284.6580450589285,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,104.0,0.0,655.0,4.0,173.0,171002.0,0.0,338.1729999999995,338.1729999999995,0.0,19042.143446922302,,,,,,,,,,,,,,,,170.96678699682553,96.30595454078237,335.24879946490177,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,104.0,0.0,828.0,5.0,173.0,171175.0,0.0,330.42299999999943,330.42299999999943,0.0,19054.193661928177,,,,,,,,,,,,,,,,159.96648088301308,94.73670492134708,327.68834871559574,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,104.0,0.0,1001.0,6.0,173.0,171348.0,0.0,323.67299999999966,323.67299999999966,0.0,19066.26771044731,,,,,,,,,,,,,,,,161.54257589019622,91.35090074447558,320.91040447754773,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,104.0,0.0,1180.0,7.0,179.0,171527.0,0.0,325.42899999999963,325.42899999999963,0.0,19078.752611637115,,,,,,,,,,,,,,,,158.16820341224718,89.4070887732237,322.6300521641375,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,104.0,0.0,1353.0,8.0,173.0,171700.0,0.0,362.04799999999915,362.04799999999915,0.0,19090.870106458664,,,,,,,,,,,,,,,,175.5088934837125,102.48048057773899,359.04760090282235,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,104.0,0.0,1519.0,9.0,166.0,171866.0,0.0,332.91599999999954,332.91599999999954,0.0,19102.685946702957,,,,,,,,,,,,,,,,169.1614525383411,95.25402031504373,330.140933981262,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,104.0,0.0,1688.0,10.0,169.0,172035.0,0.0,330.9189999999996,330.9189999999996,0.0,19114.544555664062,,,,,,,,,,,,,,,,167.299414791067,94.31779190230016,328.12445233526483,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,104.0,0.0,1754.0,11.0,66.0,172101.0,0.0,99.31500001000003,99.31500001000003,0.0,19119.49181318283,,,,,,,,,,,,,,,,48.20609087431077,28.31688412734975,99.00674048427801,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,104.0,0.0,1918.0,12.0,164.0,172265.0,0.0,332.4139999999996,332.4139999999996,0.0,19131.14281654358,,,,,,,,,,,,,,,,165.0254488281039,93.51625016371125,329.7405566948889,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,105.0,0.0,49.0,1.0,49.0,172314.0,0.0,96.17300001000007,96.17300001000007,0.0,19270.525502681732,,,,,,,,,,,,,,,,42.03119634178075,29.633724704175595,95.97664481240653,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,105.0,0.0,154.0,2.0,105.0,172419.0,0.0,173.47900001000033,173.47900001000033,0.0,19270.5962972641,,,,,,,,,,,,,,,,75.37429011951089,50.26828756015376,172.70484044779005,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,105.0,0.0,326.0,3.0,172.0,172591.0,0.0,329.6719999999995,329.6719999999995,0.0,19270.85126566887,,,,,,,,,,,,,,,,163.33291277557026,93.36435047294805,326.8953634366042,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,105.0,0.0,496.0,4.0,170.0,172761.0,0.0,321.5449999999998,321.5449999999998,0.0,19270.96259021759,,,,,,,,,,,,,,,,164.68192723839803,90.05005369448911,318.777284965444,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,105.0,0.0,530.0,5.0,34.0,172795.0,0.0,50.783000009999974,50.783000009999974,0.0,19271.058742284775,,,,,,,,,,,,,,,,20.17065028407149,15.115298340991806,50.719491748209,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,105.0,0.0,698.0,6.0,168.0,172963.0,0.0,327.4179999999995,327.4179999999995,0.0,19271.527779340744,,,,,,,,,,,,,,,,163.32800717096376,95.51903588714252,324.7065601355416,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,105.0,0.0,866.0,7.0,168.0,173131.0,0.0,326.41799999999955,326.41799999999955,0.0,19283.338880300522,,,,,,,,,,,,,,,,164.11751402790847,94.5490362328593,323.6931950838398,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,105.0,0.0,1040.0,8.0,174.0,173305.0,0.0,362.4239999999992,362.4239999999992,0.0,19295.49619412422,,,,,,,,,,,,,,,,183.12895752122736,107.2074145501649,359.2734834874797,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,105.0,0.0,1207.0,9.0,167.0,173472.0,0.0,301.54100000999966,301.54100000999966,0.0,19307.230535507202,,,,,,,,,,,,,,,,142.2344761127696,92.59276701149848,299.1956038192989,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,105.0,0.0,1281.0,10.0,74.0,173546.0,0.0,126.69800001000014,126.69800001000014,0.0,19312.715094089508,,,,,,,,,,,,,,,,60.88793725323312,38.474750977009016,126.26005527985414,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
