Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
1173,117.0,0.0,656.0,3.0,220.0,159806.0,0.0,173.80476387688444,173.80476387688444,0.0,18211.383193731308,,,,,,,,,,,,,,,,84.72280668600293,49.95138817704683,158.14358459021665,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,117.0,0.0,879.0,4.0,223.0,160029.0,0.0,274.0547304405384,274.0547304405384,0.0,18226.890756845474,,,,,,,,,,,,,,,,160.07504259248827,47.05940016637523,238.59659253494854,78.7769110002946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,117.0,0.0,1100.0,5.0,221.0,160250.0,0.0,216.61589759251518,216.61589759251518,0.0,18242.168605327606,,,,,,,,,,,,,,,,117.18332495677518,46.38005074512743,190.9092920691371,32.50819109711897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,117.0,0.0,1318.0,6.0,218.0,160468.0,0.0,224.32777367754258,224.32777367754258,0.0,18257.279696941376,,,,,,,,,,,,,,,,122.56633860687604,41.822973566071,197.80611797922296,54.749725003684006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,117.0,0.0,1542.0,7.0,224.0,160692.0,0.0,297.11834219212886,297.11834219212886,0.0,18272.813018083572,,,,,,,,,,,,,,,,179.10851622022614,45.04725492816094,257.25528984864695,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,117.0,0.0,1757.0,8.0,215.0,160907.0,0.0,268.17163620287465,268.17163620287465,0.0,18287.733278751373,,,,,,,,,,,,,,,,155.5024360743012,47.65105173358007,234.9735860329331,72.06825791501738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,117.0,0.0,1969.0,9.0,212.0,161119.0,0.0,247.96129651232894,247.96129651232894,0.0,18302.411444187164,,,,,,,,,,,,,,,,145.43248815227636,42.29352625594651,217.34695598002662,75.81645520186244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,117.0,0.0,2202.0,10.0,233.0,161352.0,0.0,302.1815425167024,302.1815425167024,0.0,18318.519847154617,,,,,,,,,,,,,,,,180.23995802253972,44.59219398907157,260.4460783758266,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,118.0,0.0,218.0,1.0,218.0,161570.0,0.0,245.06258633228276,245.06258633228276,0.0,18427.96059679985,,,,,,,,,,,,,,,,143.97500472841224,39.16566142422386,213.88992522671572,69.82296888148937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,118.0,0.0,439.0,2.0,221.0,161791.0,0.0,281.17942133038605,281.17942133038605,0.0,18443.217266321182,,,,,,,,,,,,,,,,174.58107798792028,39.047814982365885,242.83984293799386,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,118.0,0.0,657.0,3.0,218.0,162009.0,0.0,285.1956614861601,285.1956614861601,0.0,18458.313268184662,,,,,,,,,,,,,,,,176.55444087304087,41.03866365058034,246.9537471229603,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,118.0,0.0,879.0,4.0,222.0,162231.0,0.0,259.97541186194195,259.97541186194195,0.0,18473.754133939743,,,,,,,,,,,,,,,,156.83264380084015,41.25896737545905,225.3839488870426,76.22330777449919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,118.0,0.0,1092.0,5.0,213.0,162444.0,0.0,250.28261798045054,250.28261798045054,0.0,18488.454382896423,,,,,,,,,,,,,,,,146.4250263425045,46.16244835346717,219.31340077026744,63.003041117078965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,118.0,0.0,1118.0,6.0,26.0,162470.0,0.0,17.438915381672597,17.438915381672597,0.0,18491.971398591995,,,,,,,,,,,,,,,,7.485980492302393,5.697954812638345,17.261541430303037,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,118.0,0.0,1344.0,7.0,226.0,162696.0,0.0,289.9388565712352,289.9388565712352,0.0,18507.658941030502,,,,,,,,,,,,,,,,184.1564465876356,45.22037760582702,248.5680677101397,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,118.0,0.0,1571.0,8.0,227.0,162923.0,0.0,258.14711036821046,258.14711036821046,0.0,18523.358232975006,,,,,,,,,,,,,,,,154.0489725880012,46.177580887035425,223.40139498572003,69.55727093028513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,118.0,0.0,1600.0,9.0,29.0,162952.0,0.0,20.165844929770458,20.165844929770458,0.0,18525.833283424377,,,,,,,,,,,,,,,,9.783092956288845,6.063355625848413,19.902037271309403,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,118.0,0.0,1691.0,10.0,91.0,163043.0,0.0,70.93524929516812,70.93524929516812,0.0,18532.52667093277,,,,,,,,,,,,,,,,34.25252512301858,19.32320562577696,67.88615566463805,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,119.0,0.0,218.0,1.0,218.0,163261.0,0.0,243.5150243886137,243.5150243886137,0.0,18616.68502998352,,,,,,,,,,,,,,,,136.9355488116926,47.10241393960481,213.8769516993642,51.98791098001858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,119.0,0.0,440.0,2.0,222.0,163483.0,0.0,289.67848677014047,289.67848677014047,0.0,18632.023730278015,,,,,,,,,,,,,,,,180.17113986415308,45.327964250575086,249.93042414444318,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,119.0,0.0,671.0,3.0,231.0,163714.0,0.0,175.9630024067202,175.9630024067202,0.0,18647.99132323265,,,,,,,,,,,,,,,,85.88220889463405,49.812819203321126,158.96132413120736,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,119.0,0.0,894.0,4.0,223.0,163937.0,0.0,295.8614801971099,295.8614801971099,0.0,18663.463317155838,,,,,,,,,,,,,,,,180.6171444560173,45.136185249430625,255.83969668009837,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,119.0,0.0,1123.0,5.0,229.0,164166.0,0.0,284.1321628340933,284.1321628340933,0.0,18679.290929079056,,,,,,,,,,,,,,,,169.5406917200779,45.54469291341025,245.55289732752328,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,119.0,0.0,1353.0,6.0,230.0,164396.0,0.0,268.21330468941017,268.21330468941017,0.0,18695.27647304535,,,,,,,,,,,,,,,,152.84088450574234,45.64882640306318,233.29319444753716,80.33108301189984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,119.0,0.0,1579.0,7.0,226.0,164622.0,0.0,290.6148401989449,290.6148401989449,0.0,18710.992636680603,,,,,,,,,,,,,,,,172.6691854875402,43.08780478329633,251.84344772648745,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,119.0,0.0,1800.0,8.0,221.0,164843.0,0.0,275.64008817861645,275.64008817861645,0.0,18726.33384871483,,,,,,,,,,,,,,,,168.0038866550493,39.643537779594084,238.74997920705778,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,119.0,0.0,2027.0,9.0,227.0,165070.0,0.0,232.934378589272,232.934378589272,0.0,18742.076866865158,,,,,,,,,,,,,,,,130.25263023587362,40.30070649760119,203.57060212785672,59.67026800297613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,119.0,0.0,2254.0,10.0,227.0,165297.0,0.0,256.1602220787251,256.1602220787251,0.0,18757.886538267136,,,,,,,,,,,,,,,,143.6661166645371,46.43355484660272,223.7717853812567,61.34595748230333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,120.0,0.0,216.0,1.0,216.0,165513.0,0.0,250.4576754610428,250.4576754610428,0.0,18869.280908584595,,,,,,,,,,,,,,,,146.8495212566014,42.24547165135763,218.9571360056227,69.83026522737295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,120.0,0.0,441.0,2.0,225.0,165738.0,0.0,288.4964599821117,288.4964599821117,0.0,18884.89960026741,,,,,,,,,,,,,,,,177.9888630932256,40.42231919372604,248.69766344958552,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,120.0,0.0,665.0,3.0,224.0,165962.0,0.0,280.91956954727016,280.91956954727016,0.0,18900.566516637802,,,,,,,,,,,,,,,,173.12373016210924,41.09274868252088,242.38223622718505,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,120.0,0.0,877.0,4.0,212.0,166174.0,0.0,277.4841878314629,277.4841878314629,0.0,18915.33539700508,,,,,,,,,,,,,,,,176.2124588321474,39.942338002342396,240.3675140731209,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,120.0,0.0,1106.0,5.0,229.0,166403.0,0.0,290.3032073815772,290.3032073815772,0.0,18931.207352399826,,,,,,,,,,,,,,,,182.0280227285976,42.422029300119334,248.86765783456298,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,120.0,0.0,1331.0,6.0,225.0,166628.0,0.0,289.1200491894445,289.1200491894445,0.0,18946.912849664688,,,,,,,,,,,,,,,,182.95887962894128,41.994819927426214,248.2025037767096,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,120.0,0.0,1555.0,7.0,224.0,166852.0,0.0,289.3118400993658,289.3118400993658,0.0,18962.438207387924,,,,,,,,,,,,,,,,181.4858188898209,42.5785432438703,248.90792459263866,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,120.0,0.0,1775.0,8.0,220.0,167072.0,0.0,297.8012786849874,297.8012786849874,0.0,18977.66143798828,,,,,,,,,,,,,,,,186.31193948314157,46.79128463368373,257.06972172041685,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,120.0,0.0,2004.0,9.0,229.0,167301.0,0.0,284.2620059410273,284.2620059410273,0.0,18993.53874707222,,,,,,,,,,,,,,,,179.9417386523451,43.05367623587174,243.29864643607658,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,120.0,0.0,2228.0,10.0,224.0,167525.0,0.0,253.76768241349595,253.76768241349595,0.0,19009.051879644394,,,,,,,,,,,,,,,,151.22435023189763,44.51947001362607,220.11354150305414,72.8444932538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,121.0,0.0,30.0,1.0,30.0,167555.0,0.0,22.014158033138788,22.014158033138788,0.0,19104.128090381622,,,,,,,,,,,,,,,,8.74951780011507,7.039941703939844,21.77344594508042,9.97002999e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,121.0,0.0,246.0,2.0,216.0,167771.0,0.0,230.72467166040065,230.72467166040065,0.0,19119.139157772064,,,,,,,,,,,,,,,,137.0617458989412,42.66456828918878,201.3206552014309,64.75539090135771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,121.0,0.0,459.0,3.0,213.0,167984.0,0.0,150.91114908236543,150.91114908236543,0.0,19133.860285758972,,,,,,,,,,,,,,,,70.96044766975179,45.366840657824945,138.26428889435914,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,121.0,0.0,664.0,4.0,205.0,168189.0,0.0,169.59598726227838,169.59598726227838,0.0,19148.100274324417,,,,,,,,,,,,,,,,75.88311874631742,46.89308509514671,154.19414206134473,9.96005996001e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,121.0,0.0,889.0,5.0,225.0,168414.0,0.0,288.5189627186222,288.5189627186222,0.0,19163.65287256241,,,,,,,,,,,,,,,,176.22938796575414,43.557545460450214,249.1164668932209,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,121.0,0.0,1115.0,6.0,226.0,168640.0,0.0,288.8354057350085,288.8354057350085,0.0,19179.3624625206,,,,,,,,,,,,,,,,172.40018696444812,46.02196438340846,250.1230865676111,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,121.0,0.0,1334.0,7.0,219.0,168859.0,0.0,281.01385319220947,281.01385319220947,0.0,19194.623876571655,,,,,,,,,,,,,,,,172.40986394651077,40.34304283222207,243.49959258050433,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,121.0,0.0,1557.0,8.0,223.0,169082.0,0.0,248.00788270328184,248.00788270328184,0.0,19210.041671276093,,,,,,,,,,,,,,,,139.77316923706132,43.56008605441507,217.05552148490221,64.40860361503415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,121.0,0.0,1771.0,9.0,214.0,169296.0,0.0,253.6293692591325,253.6293692591325,0.0,19224.8402030468,,,,,,,,,,,,,,,,147.88244552479227,43.97207173824701,222.20473064747463,69.5795210918557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,121.0,0.0,1991.0,10.0,220.0,169516.0,0.0,291.2663370229721,291.2663370229721,0.0,19240.118915319443,,,,,,,,,,,,,,,,178.81763082795004,42.20306970450144,252.17863687770108,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,122.0,0.0,107.0,1.0,107.0,169623.0,0.0,84.30085379438329,84.30085379438329,0.0,19329.151363372803,,,,,,,,,,,,,,,,36.676480354266566,24.377462412647073,80.45692732380054,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,122.0,0.0,327.0,2.0,220.0,169843.0,0.0,280.71472128168955,280.71472128168955,0.0,19344.41783928871,,,,,,,,,,,,,,,,174.86407850699686,38.48728807258973,242.4871111212716,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,122.0,0.0,557.0,3.0,230.0,170073.0,0.0,259.7026702065051,259.7026702065051,0.0,19360.494503736496,,,,,,,,,,,,,,,,155.428930791335,39.199590121377646,224.17819431881688,79.88821030609802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,122.0,0.0,781.0,4.0,224.0,170297.0,0.0,285.5764687037436,285.5764687037436,0.0,19375.964512348175,,,,,,,,,,,,,,,,180.81778786693278,40.66800210209755,245.3186028243751,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,122.0,0.0,864.0,5.0,83.0,170380.0,0.0,61.29240204672602,61.29240204672602,0.0,19382.036269903183,,,,,,,,,,,,,,,,27.847490941505725,17.759340262659443,59.04010039898002,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,122.0,0.0,1082.0,6.0,218.0,170598.0,0.0,260.8799339000214,260.8799339000214,0.0,19397.186420440674,,,,,,,,,,,,,,,,170.58933402722872,33.23983331036482,223.9153744565421,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,122.0,0.0,1304.0,7.0,222.0,170820.0,0.0,298.19931753715696,298.19931753715696,0.0,19412.593393564224,,,,,,,,,,,,,,,,185.41818320256976,44.9532296074383,257.2937746408275,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,122.0,0.0,1528.0,8.0,224.0,171044.0,0.0,273.0926747372923,273.0926747372923,0.0,19428.0708193779,,,,,,,,,,,,,,,,175.73569043902103,39.658168258846,233.96184192087253,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,122.0,0.0,1747.0,9.0,219.0,171263.0,0.0,182.42231615380678,182.42231615380678,0.0,19443.25690627098,,,,,,,,,,,,,,,,90.28286949881888,48.785684680250874,162.81318091448006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,122.0,0.0,1970.0,10.0,223.0,171486.0,0.0,287.99992247704006,287.99992247704006,0.0,19458.64503097534,,,,,,,,,,,,,,,,179.5361942259739,43.057406299491255,248.21156272737537,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,123.0,0.0,146.0,1.0,146.0,171632.0,0.0,129.68681920842656,129.68681920842656,0.0,19550.03851532936,,,,,,,,,,,,,,,,62.54257511606406,35.504631724391544,120.67627952100226,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,123.0,0.0,365.0,2.0,219.0,171851.0,0.0,282.9490750731213,282.9490750731213,0.0,19565.211706399918,,,,,,,,,,,,,,,,177.8031098834021,44.7436318205267,244.25444845711348,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,123.0,0.0,597.0,3.0,232.0,172083.0,0.0,277.66137534409484,277.66137534409484,0.0,19581.2390768528,,,,,,,,,,,,,,,,176.62312544469123,44.118540250277334,240.98588117131357,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,123.0,0.0,715.0,4.0,118.0,172201.0,0.0,102.68008013123294,102.68008013123294,0.0,19589.720915317535,,,,,,,,,,,,,,,,49.61171342737782,27.823373208510784,96.92282076757,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,123.0,0.0,938.0,5.0,223.0,172424.0,0.0,223.50088357187698,223.50088357187698,0.0,19605.216160058975,,,,,,,,,,,,,,,,112.44635700504988,52.25433982851382,198.6239699296807,22.41992878334781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,123.0,0.0,1161.0,6.0,223.0,172647.0,0.0,283.13545011749204,283.13545011749204,0.0,19620.66770219803,,,,,,,,,,,,,,,,173.65631176248655,43.76902068381834,244.65474734179938,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,123.0,0.0,1378.0,7.0,217.0,172864.0,0.0,287.942826659483,287.942826659483,0.0,19635.753271579742,,,,,,,,,,,,,,,,174.2380393653036,43.5400189205533,250.38355567288514,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,123.0,0.0,1593.0,8.0,215.0,173079.0,0.0,250.0076787884681,250.0076787884681,0.0,19650.69421029091,,,,,,,,,,,,,,,,145.26625036735058,41.420528342635194,218.99442938887668,75.64159824106036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,123.0,0.0,1811.0,9.0,218.0,173297.0,0.0,232.48523202788618,232.48523202788618,0.0,19665.805919885635,,,,,,,,,,,,,,,,131.9751846306085,42.464259264187746,203.91856033875257,58.83505221844735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,123.0,0.0,1938.0,10.0,127.0,173424.0,0.0,111.5619710431631,111.5619710431631,0.0,19674.81484723091,,,,,,,,,,,,,,,,50.9415643647258,32.10879446351879,105.19758995880174,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,124.0,0.0,216.0,1.0,216.0,173640.0,0.0,247.56444146137287,247.56444146137287,0.0,19779.47741818428,,,,,,,,,,,,,,,,145.53960149711065,39.317364996098995,216.3442317697668,72.9346103007793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,124.0,0.0,427.0,2.0,211.0,173851.0,0.0,273.3173733295307,273.3173733295307,0.0,19794.137358427048,,,,,,,,,,,,,,,,173.60987707621453,37.7161673401087,236.92261187832787,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,124.0,0.0,657.0,3.0,230.0,174081.0,0.0,278.2003106741058,278.2003106741058,0.0,19810.01154232025,,,,,,,,,,,,,,,,173.2569312584361,36.81443160011055,238.5898062909566,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,124.0,0.0,744.0,4.0,87.0,174168.0,0.0,65.4332886585512,65.4332886585512,0.0,19816.34744977951,,,,,,,,,,,,,,,,28.96890556850502,18.28287396070136,62.9759698439352,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,124.0,0.0,962.0,5.0,218.0,174386.0,0.0,247.3485240515007,247.3485240515007,0.0,19831.64388871193,,,,,,,,,,,,,,,,148.99648450830213,40.84057714372619,215.08237280149243,69.0284917841929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,124.0,0.0,1183.0,6.0,221.0,174607.0,0.0,280.1666518734571,280.1666518734571,0.0,19846.920122146606,,,,,,,,,,,,,,,,175.13081908694832,40.38014309833759,241.7044453005423,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,124.0,0.0,1239.0,7.0,56.0,174663.0,0.0,34.89916607585779,34.89916607585779,0.0,19851.11794400215,,,,,,,,,,,,,,,,16.409516246881896,9.155023738312977,34.01424741344586,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,124.0,0.0,1265.0,8.0,26.0,174689.0,0.0,9.955298576841022,9.955298576841022,0.0,19853.317967414856,,,,,,,,,,,,,,,,4.076815473987021,2.467534114782689,9.859160535052412,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,124.0,0.0,1490.0,9.0,225.0,174914.0,0.0,281.5741310596943,281.5741310596943,0.0,19868.868963956833,,,,,,,,,,,,,,,,180.1750176091211,42.812125486405634,242.44936456495682,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,124.0,0.0,1709.0,10.0,219.0,175133.0,0.0,289.32676249421115,289.32676249421115,0.0,19884.06402206421,,,,,,,,,,,,,,,,179.53702510012909,44.602335960496646,250.2584124096927,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,125.0,0.0,226.0,1.0,226.0,175359.0,0.0,241.95369879455782,241.95369879455782,0.0,19969.27903485298,,,,,,,,,,,,,,,,129.0205110829295,50.8458195374489,213.00807136117706,41.45681049634745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,125.0,0.0,440.0,2.0,214.0,175573.0,0.0,277.5704130405169,277.5704130405169,0.0,19984.124139785767,,,,,,,,,,,,,,,,175.0731622958567,43.470263856463156,240.34510141061435,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,125.0,0.0,668.0,3.0,228.0,175801.0,0.0,278.13102048986394,278.13102048986394,0.0,20000.298127174377,,,,,,,,,,,,,,,,178.38532211684134,43.21412435696509,241.53253539285777,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,125.0,0.0,887.0,4.0,219.0,176020.0,0.0,181.4738270771084,181.4738270771084,0.0,20015.45987844467,,,,,,,,,,,,,,,,80.83822975173204,49.21166087937686,163.93418895042964,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,125.0,0.0,1110.0,5.0,223.0,176243.0,0.0,271.99341144201185,271.99341144201185,0.0,20030.852878332138,,,,,,,,,,,,,,,,166.9735869365303,41.13415294586095,234.99329485001576,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,125.0,0.0,1336.0,6.0,226.0,176469.0,0.0,243.34766938487263,243.34766938487263,0.0,20046.603437185287,,,,,,,,,,,,,,,,135.4361302016447,44.306544122482514,212.95205601531637,67.7942948568526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,125.0,0.0,1562.0,7.0,226.0,176695.0,0.0,246.7136515902808,246.7136515902808,0.0,20062.316919326782,,,,,,,,,,,,,,,,141.35485193430208,42.91686252171177,214.98243749061916,68.03032800632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,125.0,0.0,1778.0,8.0,216.0,176911.0,0.0,257.60079582016505,257.60079582016505,0.0,20077.30733036995,,,,,,,,,,,,,,,,150.30618699432938,43.37209508129691,225.36001944883898,74.14638804781363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,125.0,0.0,1997.0,9.0,219.0,177130.0,0.0,251.37500780489643,251.37500780489643,0.0,20092.458774089813,,,,,,,,,,,,,,,,146.15389891202136,42.00219668233026,219.58689083399776,74.17209077130376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,125.0,0.0,2228.0,10.0,231.0,177361.0,0.0,279.39722097588356,279.39722097588356,0.0,20108.463861703873,,,,,,,,,,,,,,,,169.28464668707844,37.45473307523987,240.53300059176013,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,126.0,0.0,229.0,1.0,229.0,177590.0,0.0,245.51823449778655,245.51823449778655,0.0,20217.082936286926,,,,,,,,,,,,,,,,137.97928706571614,41.7511969209875,214.13511287261036,61.372040678436484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,126.0,0.0,443.0,2.0,214.0,177804.0,0.0,281.02131364651643,281.02131364651643,0.0,20232.131238937378,,,,,,,,,,,,,,,,174.07939155063943,39.78279957944456,244.01233619087054,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,126.0,0.0,656.0,3.0,213.0,178017.0,0.0,252.31230250146461,252.31230250146461,0.0,20246.7604701519,,,,,,,,,,,,,,,,154.28421786983833,38.752661257073385,219.6694335287179,80.49588559365738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,126.0,0.0,870.0,4.0,214.0,178231.0,0.0,285.34822974539,285.34822974539,0.0,20261.581245183945,,,,,,,,,,,,,,,,178.5483928219959,41.19444692425342,247.38625994142438,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,126.0,0.0,1094.0,5.0,224.0,178455.0,0.0,281.22138699205175,281.22138699205175,0.0,20277.03047323227,,,,,,,,,,,,,,,,176.8572211623666,38.50374424450445,241.8472166683501,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,126.0,0.0,1318.0,6.0,224.0,178679.0,0.0,255.23220931633074,255.23220931633074,0.0,20292.572317123413,,,,,,,,,,,,,,,,155.92251866730416,42.344184944556545,220.52609122608078,74.15075581366013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
